split_id,subset,q_index,gap,suff_ratio,nec_ratio,min_ratio,harmonic_ratio,rand_suff_mean,rand_suff_median,rand_suff_n,n_patch_nodes
0,test,10,6.0,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.06944444444444443,0.08333333333333333,3,8
0,test,20,5.125,0.975609756097561,1.0,0.975609756097561,0.9876543209876543,0.25203252032520324,0.24390243902439024,3,8
0,test,22,11.75,0.9042553191489362,0.8936170212765957,0.8936170212765957,0.8989046959587057,0.04255319148936169,0.1276595744680851,3,8
0,test,26,6.625,0.8679245283018868,0.9245283018867925,0.8679245283018868,0.8953326713008938,0.2578616352201258,0.24528301886792453,3,8
0,test,28,5.5,0.8863636363636364,0.9090909090909091,0.8863636363636364,0.8975834292289988,0.0,-0.022727272727272728,3,8
0,test,36,7.125,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.07602339181286549,0.08771929824561403,3,8
0,test,47,2.5,1.0,1.25,1.0,1.1111111111111112,0.2833333333333333,0.1,3,8
0,test,48,7.375,0.8983050847457628,0.9491525423728814,0.8983050847457628,0.923029077903903,0.14689265536723164,0.1016949152542373,3,8
0,test,49,7.5,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.8749206349206349,0.12222222222222222,0.2,3,8
0,test,50,5.875,0.9148936170212766,0.9574468085106383,0.9148936170212766,0.9356866537717602,-0.03546099290780142,0.10638297872340426,3,8
0,test,53,5.875,0.8723404255319149,0.9148936170212766,0.8723404255319149,0.8931104356636271,-0.1631205673758865,-0.1702127659574468,3,8
0,test,54,9.25,0.8783783783783784,0.8648648648648649,0.8648648648648649,0.8715692436622668,0.13063063063063063,0.13513513513513514,3,8
0,test,58,6.5,0.8846153846153846,0.9423076923076923,0.8846153846153846,0.9125506072874493,0.06410256410256411,0.1346153846153846,3,8
0,test,59,7.375,0.8983050847457628,0.9491525423728814,0.8983050847457628,0.923029077903903,0.1581920903954802,0.22033898305084745,3,8
0,test,60,6.125,0.8775510204081632,0.9591836734693877,0.8775510204081632,0.9165532879818595,0.006802721088435375,0.0,3,8
0,test,63,5.25,0.9047619047619048,0.9285714285714286,0.9047619047619048,0.9165120593692022,0.19047619047619047,0.14285714285714285,3,8
0,test,64,4.75,1.0789473684210527,1.131578947368421,1.0789473684210527,1.1046365914786969,0.41228070175438597,0.42105263157894735,3,8
0,test,71,9.875,0.9493670886075949,0.9873417721518988,0.9493670886075949,0.967982129560685,0.1518987341772152,0.20253164556962025,3,8
0,test,72,6.875,0.9090909090909091,0.9818181818181818,0.9090909090909091,0.944055944055944,0.1818181818181818,0.16363636363636364,3,8
0,test,75,9.875,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.9240506329113924,0.21097046413502107,0.26582278481012656,3,8
0,test,83,5.375,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.1627906976744186,0.20930232558139536,3,8
0,test,88,3.625,1.0689655172413792,1.2413793103448276,1.0689655172413792,1.1487390633041688,0.27586206896551724,0.1724137931034483,3,8
0,test,95,8.125,0.8769230769230769,0.8461538461538461,0.8461538461538461,0.8612637362637363,0.11794871794871796,0.1076923076923077,3,8
0,test,98,7.0,0.875,0.875,0.875,0.875,0.1964285714285714,0.21428571428571427,3,8
0,test,101,10.375,0.9036144578313253,0.9518072289156626,0.9036144578313253,0.9270849632295416,0.17670682730923695,0.04819277108433735,3,8
0,test,104,9.25,0.918918918918919,0.9324324324324325,0.918918918918919,0.9256263562832907,-0.009009009009009009,-0.04054054054054054,3,8
0,test,105,6.75,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9074074074074074,-0.09876543209876543,-0.12962962962962962,3,8
0,test,106,8.25,0.9848484848484849,0.9696969696969697,0.9696969696969697,0.9772140004698144,0.23232323232323235,0.09090909090909091,3,8
0,test,107,6.25,0.86,0.9,0.86,0.8795454545454545,0.006666666666666672,-0.12,3,8
0,test,109,3.625,1.103448275862069,1.2413793103448276,1.103448275862069,1.1683569979716022,0.47126436781609193,0.5172413793103449,3,8
0,test,111,9.875,0.9620253164556962,0.9746835443037974,0.9620253164556962,0.9683130636220733,0.14767932489451477,0.1518987341772152,3,8
0,test,126,7.0,0.9107142857142857,0.9285714285714286,0.9107142857142857,0.9195561719833564,0.26785714285714285,0.23214285714285715,3,8
0,test,130,4.75,0.8421052631578947,0.7894736842105263,0.7894736842105263,0.8149405772495756,-0.08771929824561403,-0.07894736842105263,3,8
0,test,131,9.75,0.8589743589743589,0.8717948717948718,0.8589743589743589,0.8653371320037987,0.2948717948717949,0.3076923076923077,3,8
0,test,137,7.125,0.9473684210526315,1.0,0.9473684210526315,0.972972972972973,0.005847953216374269,0.0,3,8
0,test,138,5.625,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.0074074074074074086,0.0,3,8
0,test,141,8.375,0.8805970149253731,0.8805970149253731,0.8805970149253731,0.8805970149253731,0.10945273631840795,0.1044776119402985,3,8
0,test,142,8.625,0.855072463768116,0.855072463768116,0.855072463768116,0.855072463768116,0.11594202898550725,0.11594202898550725,3,8
0,test,146,4.875,0.8974358974358975,0.9230769230769231,0.8974358974358975,0.9100758396533045,0.06837606837606837,0.10256410256410256,3,8
0,test,153,8.375,0.8656716417910447,0.8805970149253731,0.8656716417910447,0.8730705447123357,0.24378109452736318,0.208955223880597,3,8
0,test,158,8.375,0.9104477611940298,0.9253731343283582,0.9104477611940298,0.9178497755126804,0.04477611940298507,0.014925373134328358,3,8
0,test,161,8.125,0.8923076923076924,0.9076923076923077,0.8923076923076924,0.8999342537804077,0.23076923076923075,0.2923076923076923,3,8
0,test,162,10.0,0.9125,0.9375,0.9125,0.924831081081081,0.23750000000000002,0.2125,3,8
1,test,3,8.25,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,-0.030303030303030307,0.015151515151515152,3,9
1,test,4,6.5,0.9038461538461539,0.9807692307692307,0.9038461538461539,0.9407378335949764,0.09615384615384615,0.11538461538461539,3,9
1,test,8,9.0,1.0277777777777777,1.0138888888888888,1.0138888888888888,1.0207860922146637,0.12962962962962962,0.041666666666666664,3,9
1,test,10,6.0,0.9791666666666666,0.9375,0.9375,0.9578804347826088,0.1597222222222222,0.14583333333333334,3,9
1,test,11,8.125,0.8923076923076924,0.9230769230769231,0.8923076923076924,0.9074315514993481,0.06666666666666667,0.06153846153846154,3,9
1,test,14,4.5,1.0833333333333333,1.1111111111111112,1.0833333333333333,1.0970464135021096,0.25925925925925924,0.25,3,9
1,test,18,5.25,1.0,1.0238095238095237,1.0,1.011764705882353,-0.07142857142857141,0.07142857142857142,3,9
1,test,21,9.625,0.948051948051948,0.987012987012987,0.948051948051948,0.9671402423080276,0.24242424242424243,0.23376623376623376,3,9
1,test,23,6.125,0.8979591836734694,0.8571428571428571,0.8571428571428571,0.8770764119601329,-0.14965986394557823,-0.10204081632653061,3,9
1,test,26,6.625,0.9433962264150944,1.0,0.9433962264150944,0.970873786407767,0.16981132075471697,0.16981132075471697,3,9
1,test,30,6.375,0.9411764705882353,0.9607843137254902,0.9411764705882353,0.9508793208004852,0.196078431372549,0.17647058823529413,3,9
1,test,32,8.875,0.9014084507042254,0.9154929577464789,0.9014084507042254,0.9083961131127852,0.1643192488262911,0.14084507042253522,3,9
1,test,36,7.125,0.8771929824561403,0.8947368421052632,0.8771929824561403,0.8858780614903595,0.07017543859649122,0.017543859649122806,3,9
1,test,37,7.5,0.9166666666666666,0.95,0.9166666666666666,0.9330357142857142,0.22222222222222224,0.21666666666666667,3,9
1,test,48,7.375,0.9661016949152542,0.9661016949152542,0.9661016949152542,0.9661016949152542,0.15254237288135594,0.2033898305084746,3,9
